,cell_id,angle,perpendicularity,sphericity,columnarity
0,962,43.07033189941243,0.2694840179960759,-0.41148380779207194,60.793076072251
1,1013,49.851522029145336,0.355229400720255,-0.09768495596860416,54.7212657635303
2,1354,111.88730541135179,1.372782199823979,-0.14707671038335546,128.34332222491122
3,1357,55.4349975505713,0.4326591510523121,-0.2779863846180204,70.84517210096344
4,1406,33.01901134040556,0.1615101951618373,-0.27426967417113923,42.075124822191746
5,1411,98.64660685847619,1.1503395909717895,-0.38730728648245094,136.85315648153374
6,1421,101.73081960768604,1.2033139934965849,-0.2253876951918765,124.65969456904295
7,1537,29.970770629558697,0.1337196345426932,-0.18747126490160415,35.58942890955791
8,1545,92.41902132405107,1.0422073449412328,-0.1040980784689447,102.03966385786522
9,1672,60.17697611213932,0.5026773739377206,-0.17701763325833908,70.82936200015384
10,1753,64.33741995192884,0.5669295024918761,-0.628239141021983,104.7567053980992
11,1758,86.02299465325366,0.9306438866469366,-0.06279540041756526,91.4248430476228
12,1759,141.91653631934162,1.7871130738939307,-0.3089954740039351,185.76810372833324
13,1761,146.07879370419917,1.8298057958055596,-0.2300978762174184,179.69121389593778
14,1762,144.87090634668232,1.8178576357705443,-0.23208918131343226,178.49387639681873
15,1823,65.46131494997485,0.5846924629029835,-0.1718175479132682,76.70871756785769
16,1826,38.771229515575044,0.220347490696836,-0.21479096177849066,47.09893919256001
17,1828,127.18128639114644,1.604338924724787,-0.159105906912703,147.416580304734
18,1834,61.5587038643193,0.5237419047052785,-0.23264772925747934,75.8801965343868
19,1840,61.60847109341127,0.5245058508243801,-0.1730110722048468,72.26741873418366
20,1916,146.0242754792442,1.8292744209236278,-0.17246059467532016,171.20770886542743
21,1917,130.76346244077854,1.6529377348783585,-0.4727089855507638,192.57652611826435
22,1924,55.7690154776496,0.4374694341279137,-0.6368445035389116,91.28520645236725
23,1925,23.319855274206468,0.0816907461046198,-0.25074119501040504,29.167103653130695
24,1931,112.55387979366651,1.3835520606806633,-0.7152684322322802,193.06011693534288
25,1932,163.21135556936952,1.9573767625411604,-0.5102202328109233,246.4850914053596
26,1934,35.81797607592235,0.18911974654780062,-0.40057507114288793,50.16576439072921
27,1935,127.09305843420451,1.6031113534905492,-0.2023009136432954,152.8041002731648
28,1937,47.037801609251886,0.3184843081136114,-0.19592131438918248,56.253509526514115
29,2019,139.74962227040106,1.7632282101127226,-0.2215034585499671,170.7046469343464
30,2103,46.16493211960435,0.30741520246810117,-0.12524797641123198,51.94699644874668
31,2120,164.5610694449949,1.9639147452491401,-0.7206664433296097,283.1547100724363
32,2144,35.608295849410794,0.18698353299440473,-0.3163663868923432,46.87356375068251
33,2196,72.73791586664836,0.7032570103567861,-0.1722240617562858,85.26513518088953
34,2199,79.73731982824805,0.8218386801039674,-0.06447778913799684,84.87860592256284
35,2207,74.36657333910601,0.7305183110444895,-0.13890163749248163,84.69621215061257
36,2212,42.44355670555609,0.2620574827250667,-0.24280927211611836,52.749245815251356
37,2214,9.137937364087417,0.01269113119535703,-0.21469283713365228,11.099787062332952
38,2216,122.92336528097408,1.5435168026663697,-0.33429231525455894,164.01570165963278
39,2220,20.776868063014877,0.06503103300656976,-0.3067427406931811,27.150021515684685
40,2222,6.383332301136784,0.006199695883227219,-0.44669949801361897,9.234763635708704
41,2224,167.58459726711914,1.9766145160884614,-0.5897710597327712,266.4211427922377
42,2231,106.18502480751579,1.2787401079948673,-0.09952281671516117,116.75285756932902
43,2238,112.51020057744906,1.3828479079559604,-0.5195784479021228,170.96807596663655
44,2301,54.20873198339592,0.41516593944050395,-0.03747152210315763,56.24001568209589
45,2311,60.968236691426036,0.5147055875751255,-0.3117564919286382,79.9754802814199
